county,name,agency_collection_num,surv_year,collection_date,trap_nights,trap,trap_problem_bit,num_trap,sex,num_count,collection_type,code,site_latitude,site_longitude,collection_latitude,collection_longitude
Stanislaus,East Side MAD,323,2016,7/7/16 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,613,abundance,EAST,37.642747,-121.222578,37.642747,-121.222578
Stanislaus,East Side MAD,325,2016,7/7/16 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,15,abundance,EAST,37.609258,-121.115443,37.609258,-121.115443
Fresno,Fresno MVCD,55,2016,4/19/16 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,FRNO,36.820933,-120.060387,36.820933,-120.060387
Glenn,Glenn County MVCD,38,2016,5/26/16 0:00,7,New Jersey light trap,FALSE,1,Females - Mixed,1,abundance,GLEN,39.724622,-122.012806,39.724622,-122.012806
Glenn,Glenn County MVCD,106,2016,6/30/16 0:00,7,New Jersey light trap,FALSE,1,Females - Mixed,32,abundance,GLEN,39.630256,-122.006778,39.630256,-122.006778
LosAngeles,Los Angeles West Vector and Vector-borne Disease Control District,1609,2016,9/20/16 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,LACW,33.826389,-118.341944,33.826389,-118.341944
Lake,Lake County VCD,488,2016,6/21/16 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,11,abundance,LAKE,39.149144,-122.893794,39.149144,-122.893794
Lake,Lake County VCD,544,2016,6/28/16 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,LAKE,39.149144,-122.893794,39.149144,-122.893794
Lake,Lake County VCD,597,2016,6/27/16 0:00,4,New Jersey light trap,FALSE,1,Females - Mixed,1,abundance,LAKE,39.142778,-122.896389,39.142778,-122.896389
Lake,Lake County VCD,627,2016,7/6/16 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,4,abundance,LAKE,39.149144,-122.893794,39.149144,-122.893794
Lake,Lake County VCD,637,2016,7/6/16 0:00,6,New Jersey light trap,FALSE,1,Females - Mixed,2,abundance,LAKE,39.142778,-122.896389,39.142778,-122.896389
Lake,Lake County VCD,682,2016,7/13/16 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,6,abundance,LAKE,39.149144,-122.893794,39.149144,-122.893794
Lake,Lake County VCD,749,2016,7/26/16 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,LAKE,39.019232,-122.661803,39.019232,-122.661803
Lake,Lake County VCD,752,2016,7/26/16 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,LAKE,39.0249,-122.8848,39.0249,-122.8848
Lake,Lake County VCD,753,2016,7/26/16 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,LAKE,39.149144,-122.893794,39.149144,-122.893794
Lake,Lake County VCD,771,2016,7/14/16 0:00,3,New Jersey light trap,FALSE,1,Females - Mixed,1,abundance,LAKE,39.142778,-122.896389,39.142778,-122.896389
Lake,Lake County VCD,822,2016,8/2/16 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,LAKE,39.073834,-122.594804,39.073834,-122.594804
Lake,Lake County VCD,844,2016,8/3/16 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,LAKE,39.149144,-122.893794,39.149144,-122.893794
Lake,Lake County VCD,906,2016,8/16/16 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,LAKE,39.027147,-122.88047,39.027147,-122.88047
Lake,Lake County VCD,941,2016,8/17/16 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,LAKE,39.149144,-122.893794,39.149144,-122.893794
Lake,Lake County VCD,1111,2016,9/13/16 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,LAKE,39.149144,-122.893794,39.149144,-122.893794
Lake,Lake County VCD,1233,2016,9/28/16 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,LAKE,39.149144,-122.893794,39.149144,-122.893794
Madera,Madera County MVCD,895,2016,6/6/16 0:00,7,New Jersey light trap,FALSE,1,Females - Mixed,1,abundance,MADR,36.852617,-120.433155,36.852617,-120.433155
Madera,Madera County MVCD,953,2016,6/13/16 0:00,7,New Jersey light trap,FALSE,1,Females - Mixed,4,abundance,MADR,36.838224,-119.944242,36.838224,-119.944242
Madera,Madera County MVCD,1762,2016,9/8/16 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,MADR,36.945347,-120.102088,36.945347,-120.102088
Merced,Merced County MAD,133,2016,5/12/16 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,6,abundance,MERC,37.363889,-120.957222,37.363889,-120.957222
Merced,Merced County MAD,247,2016,6/1/16 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,9,abundance,MERC,37.363889,-120.957222,37.363889,-120.957222
Merced,Merced County MAD,400,2016,6/23/16 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,6,abundance,MERC,37.395556,-120.92,37.395556,-120.92
Merced,Merced County MAD,401,2016,6/23/16 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,85,abundance,MERC,37.363889,-120.957222,37.363889,-120.957222
Merced,Merced County MAD,494,2016,7/7/16 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,9,abundance,MERC,37.363889,-120.957222,37.363889,-120.957222
Merced,Merced County MAD,658,2016,8/3/16 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,5,abundance,MERC,36.996389,-120.624167,36.996389,-120.624167
Merced,Merced County MAD,821,2016,8/31/16 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,4,abundance,MERC,37.363889,-120.957222,37.363889,-120.957222
Merced,Merced County MAD,994,2016,9/28/16 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,113,abundance,MERC,37.323056,-120.8275,37.323056,-120.8275
Riverside,Northwest Mosquito and Vector Control,301,2016,2/23/16 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,NWST,33.928478,-117.600558,33.928478,-117.600558
Riverside,Northwest Mosquito and Vector Control,307,2016,2/23/16 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,NWST,33.941709,-117.584983,33.941709,-117.584983
Riverside,Northwest Mosquito and Vector Control,309,2016,2/23/16 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,NWST,33.932351,-117.593108,33.932351,-117.593108
Riverside,Northwest Mosquito and Vector Control,519,2016,3/10/16 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,2,abundance,NWST,33.698589,-117.349728,33.698589,-117.349728
Riverside,Northwest Mosquito and Vector Control,697,2016,3/29/16 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,2,abundance,NWST,33.932351,-117.593108,33.932351,-117.593108
Riverside,Northwest Mosquito and Vector Control,777,2016,4/5/16 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,5,abundance,NWST,33.937515,-117.590505,33.937515,-117.590505
Riverside,Northwest Mosquito and Vector Control,822,2016,4/8/16 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,3,abundance,NWST,33.930068,-117.581805,33.930068,-117.581805
Riverside,Northwest Mosquito and Vector Control,875,2016,4/12/16 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,5,abundance,NWST,33.926721,-117.600627,33.926721,-117.600627
Riverside,Northwest Mosquito and Vector Control,921,2016,4/14/16 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,NWST,33.692769,-117.352159,33.692769,-117.352159
Riverside,Northwest Mosquito and Vector Control,951,2016,4/19/16 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,NWST,33.937515,-117.590505,33.937515,-117.590505
Riverside,Northwest Mosquito and Vector Control,1013,2016,4/22/16 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,3,abundance,NWST,33.930068,-117.581805,33.930068,-117.581805
Riverside,Northwest Mosquito and Vector Control,1115,2016,5/3/16 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,NWST,33.937515,-117.590505,33.937515,-117.590505
Riverside,Northwest Mosquito and Vector Control,1225,2016,5/12/16 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,NWST,33.698589,-117.349728,33.698589,-117.349728
Riverside,Northwest Mosquito and Vector Control,1228,2016,5/12/16 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,NWST,33.698191,-117.355238,33.698191,-117.355238
Riverside,Northwest Mosquito and Vector Control,1388,2016,5/26/16 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,2,abundance,NWST,33.659951,-117.247408,33.659951,-117.247408
Riverside,Northwest Mosquito and Vector Control,1473,2016,6/2/16 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,NWST,33.660317,-117.247113,33.660317,-117.247113
Riverside,Northwest Mosquito and Vector Control,1564,2016,6/9/16 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,NWST,33.659677,-117.248403,33.659677,-117.248403
Riverside,Northwest Mosquito and Vector Control,1566,2016,6/9/16 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,2,abundance,NWST,33.698191,-117.355238,33.698191,-117.355238
Riverside,Northwest Mosquito and Vector Control,2118,2016,7/21/16 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,NWST,33.659951,-117.247408,33.659951,-117.247408
Riverside,Northwest Mosquito and Vector Control,2506,2016,8/17/16 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,NWST,33.887449,-117.300253,33.887449,-117.300253
Riverside,Northwest Mosquito and Vector Control,2533,2016,8/18/16 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,NWST,33.659951,-117.247408,33.659951,-117.247408
Riverside,Northwest Mosquito and Vector Control,2683,2016,8/30/16 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,NWST,33.941709,-117.584983,33.941709,-117.584983
Riverside,Northwest Mosquito and Vector Control,2697,2016,8/30/16 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,NWST,33.977683,-117.423095,33.977683,-117.423095
Riverside,Northwest Mosquito and Vector Control,2705,2016,8/31/16 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,7,abundance,NWST,33.887449,-117.300253,33.887449,-117.300253
Riverside,Northwest Mosquito and Vector Control,2716,2016,8/31/16 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,NWST,33.908191,-117.425868,33.908191,-117.425868
Riverside,Northwest Mosquito and Vector Control,2718,2016,9/1/16 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,NWST,33.698589,-117.349728,33.698589,-117.349728
Riverside,Northwest Mosquito and Vector Control,2732,2016,9/1/16 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,NWST,33.659951,-117.247408,33.659951,-117.247408
Riverside,Northwest Mosquito and Vector Control,2734,2016,9/1/16 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,4,abundance,NWST,33.659677,-117.248403,33.659677,-117.248403
Riverside,Northwest Mosquito and Vector Control,2737,2016,9/1/16 0:00,1,Gravid trap,FALSE,1,Females - Unfed,3,abundance,NWST,33.698589,-117.349728,33.698589,-117.349728
Riverside,Northwest Mosquito and Vector Control,2796,2016,9/8/16 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,4,abundance,NWST,33.698589,-117.349728,33.698589,-117.349728
Riverside,Northwest Mosquito and Vector Control,2799,2016,9/8/16 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,NWST,33.694405,-117.35108,33.694405,-117.35108
Riverside,Northwest Mosquito and Vector Control,2850,2016,9/13/16 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,NWST,33.946802,-117.573869,33.946802,-117.573869
Riverside,Northwest Mosquito and Vector Control,2871,2016,9/13/16 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,NWST,33.932351,-117.593108,33.932351,-117.593108
Riverside,Northwest Mosquito and Vector Control,2896,2016,9/15/16 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,2,abundance,NWST,33.698589,-117.349728,33.698589,-117.349728
Riverside,Northwest Mosquito and Vector Control,2897,2016,9/15/16 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,2,abundance,NWST,33.698191,-117.355238,33.698191,-117.355238
Riverside,Northwest Mosquito and Vector Control,2930,2016,9/16/16 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,NWST,33.914626,-117.637417,33.914626,-117.637417
Riverside,Northwest Mosquito and Vector Control,2954,2016,9/20/16 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,NWST,33.976041,-117.425603,33.976041,-117.425603
Riverside,Northwest Mosquito and Vector Control,3003,2016,9/21/16 0:00,1,Gravid trap,FALSE,1,Females - Unfed,1,abundance,NWST,33.881063,-117.318516,33.881063,-117.318516
Riverside,Northwest Mosquito and Vector Control,3009,2016,9/22/16 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,2,abundance,NWST,33.698589,-117.349728,33.698589,-117.349728
Riverside,Northwest Mosquito and Vector Control,3010,2016,9/22/16 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,NWST,33.692769,-117.352159,33.692769,-117.352159
Riverside,Northwest Mosquito and Vector Control,3052,2016,9/27/16 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,2,abundance,NWST,33.944059,-117.573541,33.944059,-117.573541
Riverside,Northwest Mosquito and Vector Control,3053,2016,9/27/16 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,NWST,33.944569,-117.581654,33.944569,-117.581654
Riverside,Northwest Mosquito and Vector Control,3055,2016,9/27/16 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,2,abundance,NWST,33.926721,-117.600627,33.926721,-117.600627
Riverside,Northwest Mosquito and Vector Control,3076,2016,9/28/16 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,NWST,33.887449,-117.300253,33.887449,-117.300253
Riverside,Northwest Mosquito and Vector Control,3083,2016,9/28/16 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,3,abundance,NWST,33.997411,-117.372526,33.997411,-117.372526
Riverside,Northwest Mosquito and Vector Control,3094,2016,9/29/16 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,2,abundance,NWST,33.698191,-117.355238,33.698191,-117.355238
Riverside,Northwest Mosquito and Vector Control,3095,2016,9/29/16 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,2,abundance,NWST,33.698589,-117.349728,33.698589,-117.349728
Riverside,Northwest Mosquito and Vector Control,3135,2016,9/30/16 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,2,abundance,NWST,33.914626,-117.637417,33.914626,-117.637417
Riverside,Northwest Mosquito and Vector Control,3148,2016,9/30/16 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,NWST,33.918253,-117.632117,33.918253,-117.632117
Riverside,Northwest Mosquito and Vector Control,3170,2016,10/4/16 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,2,abundance,NWST,33.942896,-117.581853,33.942896,-117.581853
Riverside,Northwest Mosquito and Vector Control,3181,2016,10/6/16 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,NWST,33.694405,-117.35108,33.694405,-117.35108
Riverside,Northwest Mosquito and Vector Control,3195,2016,10/6/16 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,NWST,33.660317,-117.247113,33.660317,-117.247113
Riverside,Northwest Mosquito and Vector Control,3260,2016,10/11/16 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,NWST,33.944059,-117.573541,33.944059,-117.573541
Riverside,Northwest Mosquito and Vector Control,3272,2016,10/11/16 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,2,abundance,NWST,33.98198,-117.417272,33.98198,-117.417272
Riverside,Northwest Mosquito and Vector Control,3285,2016,10/11/16 0:00,1,Gravid trap,FALSE,1,Females - Unfed,1,abundance,NWST,33.98198,-117.417272,33.98198,-117.417272
Riverside,Northwest Mosquito and Vector Control,3359,2016,10/14/16 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,NWST,33.914626,-117.637417,33.914626,-117.637417
Riverside,Northwest Mosquito and Vector Control,3398,2016,10/19/16 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,NWST,33.895333,-117.59775,33.895333,-117.59775
Riverside,Northwest Mosquito and Vector Control,3407,2016,10/19/16 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,NWST,33.881063,-117.318516,33.881063,-117.318516
Riverside,Northwest Mosquito and Vector Control,3453,2016,10/21/16 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,NWST,33.918043,-117.619799,33.918043,-117.619799
Riverside,Northwest Mosquito and Vector Control,3472,2016,10/26/16 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,NWST,33.886229,-117.618713,33.886229,-117.618713
Riverside,Northwest Mosquito and Vector Control,3486,2016,10/27/16 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,2,abundance,NWST,33.698589,-117.349728,33.698589,-117.349728
Riverside,Northwest Mosquito and Vector Control,3544,2016,11/2/16 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,NWST,33.893395,-117.601733,33.893395,-117.601733
Riverside,Northwest Mosquito and Vector Control,3552,2016,11/2/16 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,NWST,33.887449,-117.300253,33.887449,-117.300253
Riverside,Northwest Mosquito and Vector Control,3567,2016,11/3/16 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,NWST,33.698589,-117.349728,33.698589,-117.349728
Riverside,Northwest Mosquito and Vector Control,3645,2016,11/9/16 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,10,abundance,NWST,33.887449,-117.300253,33.887449,-117.300253
Riverside,Northwest Mosquito and Vector Control,3673,2016,11/10/16 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,NWST,33.698589,-117.349728,33.698589,-117.349728
Riverside,Northwest Mosquito and Vector Control,3679,2016,11/10/16 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,NWST,33.697689,-117.355713,33.697689,-117.355713
Riverside,Northwest Mosquito and Vector Control,3688,2016,11/10/16 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,NWST,33.659951,-117.247408,33.659951,-117.247408
Riverside,Northwest Mosquito and Vector Control,3738,2016,11/16/16 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,4,abundance,NWST,33.887449,-117.300253,33.887449,-117.300253
Riverside,Northwest Mosquito and Vector Control,3760,2016,11/17/16 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,NWST,33.660317,-117.247113,33.660317,-117.247113
Riverside,Northwest Mosquito and Vector Control,3764,2016,11/17/16 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,NWST,33.671974,-117.271434,33.671974,-117.271434
Riverside,Northwest Mosquito and Vector Control,3802,2016,11/29/16 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,NWST,33.929019,-117.596411,33.929019,-117.596411
Riverside,Northwest Mosquito and Vector Control,3805,2016,11/29/16 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,NWST,33.926721,-117.600627,33.926721,-117.600627
Riverside,Northwest Mosquito and Vector Control,3823,2016,12/1/16 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,NWST,33.698589,-117.349728,33.698589,-117.349728
Riverside,Northwest Mosquito and Vector Control,3979,2016,12/30/16 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,4,abundance,NWST,33.930068,-117.581805,33.930068,-117.581805
Orange,Orange County Mosquito and Vector Control District,4719,2016,9/21/16 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,ORCO,33.655,-117.856111,33.655,-117.856111
Placer,Placer MVCD,430,2016,6/1/16 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,13,abundance,PLCR,39.021184,-121.355254,39.021184,-121.355254
Placer,Placer MVCD,750,2016,6/9/16 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,PLCR,38.917441,-121.244093,38.917441,-121.244093
Placer,Placer MVCD,1577,2016,8/4/16 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,PLCR,38.97224,-121.29309,38.97224,-121.29309
Placer,Placer MVCD,1592,2016,8/8/16 0:00,7,BG Sentinel,FALSE,1,Females - Mixed,1,abundance,PLCR,38.883877,-121.303056,38.883877,-121.303056
Placer,Placer MVCD,1793,2016,8/18/16 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,4,abundance,PLCR,38.97224,-121.29309,38.97224,-121.29309
Placer,Placer MVCD,1913,2016,8/30/16 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,PLCR,39.021184,-121.355254,39.021184,-121.355254
Placer,Placer MVCD,2052,2016,9/7/16 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,92,abundance,PLCR,39.021184,-121.355254,39.021184,-121.355254
Placer,Placer MVCD,2096,2016,9/9/16 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,26,abundance,PLCR,38.97224,-121.29309,38.97224,-121.29309
Placer,Placer MVCD,2164,2016,9/14/16 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,PLCR,38.882991,-121.158058,38.882991,-121.158058
Placer,Placer MVCD,2192,2016,9/16/16 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,PLCR,38.917441,-121.244093,38.917441,-121.244093
Placer,Placer MVCD,2219,2016,9/20/16 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,4,abundance,PLCR,39.021184,-121.355254,39.021184,-121.355254
Placer,Placer MVCD,2235,2016,9/21/16 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,2,abundance,PLCR,38.882991,-121.158058,38.882991,-121.158058
Placer,Placer MVCD,2332,2016,9/27/16 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,65,abundance,PLCR,39.021184,-121.355254,39.021184,-121.355254
Placer,Placer MVCD,2347,2016,9/28/16 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,4,abundance,PLCR,38.882991,-121.158058,38.882991,-121.158058
Placer,Placer MVCD,2415,2016,10/5/16 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,PLCR,38.882991,-121.158058,38.882991,-121.158058
Placer,Placer MVCD,2422,2016,10/6/16 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,3,abundance,PLCR,38.917441,-121.244093,38.917441,-121.244093
Placer,Placer MVCD,2484,2016,10/18/16 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,1,abundance,PLCR,38.884289,-121.433263,38.884289,-121.433263
Riverside,County of Riverside Department of Environmental Health,5,2016,4/6/16 0:00,7,New Jersey light trap,FALSE,1,Females - Mixed,11,abundance,RIVR,33.872778,-117.120833,33.872778,-117.120833
Riverside,County of Riverside Department of Environmental Health,51,2016,6/1/16 0:00,7,New Jersey light trap,FALSE,1,Females - Mixed,3,abundance,RIVR,33.872778,-117.120833,33.872778,-117.120833
Riverside,County of Riverside Department of Environmental Health,112,2016,8/11/16 0:00,7,New Jersey light trap,FALSE,1,Females - Mixed,14,abundance,RIVR,33.872778,-117.120833,33.872778,-117.120833
Riverside,County of Riverside Department of Environmental Health,118,2016,8/17/16 0:00,7,New Jersey light trap,FALSE,1,Females - Mixed,2,abundance,RIVR,33.872778,-117.120833,33.872778,-117.120833
Riverside,County of Riverside Department of Environmental Health,131,2016,8/31/16 0:00,7,New Jersey light trap,FALSE,1,Females - Mixed,3,abundance,RIVR,33.975,-116.981667,33.975,-116.981667
Riverside,County of Riverside Department of Environmental Health,148,2016,9/29/16 0:00,7,New Jersey light trap,FALSE,1,Females - Mixed,48,abundance,RIVR,33.872778,-117.120833,33.872778,-117.120833
Riverside,County of Riverside Department of Environmental Health,165,2016,10/20/16 0:00,7,New Jersey light trap,FALSE,1,Females - Mixed,8,abundance,RIVR,33.872778,-117.120833,33.872778,-117.120833
San Bernardino,San Bernardino County MVC,29,2016,3/29/16 0:00,1,Carbon dioxide baited trap,FALSE,6,Females - Mixed,90,abundance,SANB,34.065014,-117.329607,34.065014,-117.329607
San Bernardino,San Bernardino County MVC,205,2016,5/11/16 0:00,7,New Jersey light trap,FALSE,1,Females - Mixed,7,abundance,SANB,34.829807,-114.59376,34.829807,-114.59376
San Bernardino,San Bernardino County MVC,206,2016,5/12/16 0:00,7,New Jersey light trap,FALSE,1,Females - Mixed,1,abundance,SANB,34.829492,-114.622464,34.829492,-114.622464
San Bernardino,San Bernardino County MVC,230,2016,5/19/16 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,53,abundance,SANB,34.065014,-117.329607,34.065014,-117.329607
San Bernardino,San Bernardino County MVC,263,2016,5/25/16 0:00,1,Carbon dioxide baited trap,FALSE,8,Females - Mixed,10,abundance,SANB,34.829807,-114.59376,34.829807,-114.59376
San Bernardino,San Bernardino County MVC,410,2016,6/7/16 0:00,6,Carbon dioxide baited trap,FALSE,1,Females - Mixed,305,abundance,SANB,34.829807,-114.59376,34.829807,-114.59376
San Bernardino,San Bernardino County MVC,419,2016,6/23/16 0:00,6,Carbon dioxide baited trap,FALSE,1,Females - Mixed,5,abundance,SANB,34.829807,-114.59376,34.829807,-114.59376
San Bernardino,San Bernardino County MVC,519,2016,6/27/16 0:00,6,New Jersey light trap,FALSE,1,Females - Mixed,1,abundance,SANB,34.829807,-114.59376,34.829807,-114.59376
San Bernardino,San Bernardino County MVC,990,2016,9/15/16 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,157,abundance,SANB,34.834351,-114.590339,34.834351,-114.590339
San Bernardino,San Bernardino County MVC,992,2016,9/15/16 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,161,abundance,SANB,34.846265,-114.606479,34.846265,-114.606479
San Bernardino,San Bernardino County MVC,993,2016,9/15/16 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,118,abundance,SANB,34.840597,-114.595083,34.840597,-114.595083
San Bernardino,San Bernardino County MVC,994,2016,9/15/16 0:00,1,Carbon dioxide baited trap,FALSE,1,Females - Mixed,216,abundance,SANB,34.829807,-114.59376,34.829807,-114.59376
Sacramento,Sacramento-Yolo MVCD,989,2016,4/4/16 0:00,7,New Jersey light trap,FALSE,1,Females - Mixed,1,abundance,SAYO,38.492572,-121.082141,38.492572,-121.082141
